0,1,2
r313,r5869,0.0185185185185185
r91427,r7174,0.0526315789473684
r26312,r52460,0.1666666666666666
r99396,r33174,0.0909090909090909
r35918,r4755,0.0039525691699604
r859,r13136,0.009771986970684
r60933,r2966,0.0188679245283018
r29,r16056,0.0039215686274509
r2571,r10181,0.0206185567010309
r20544,r176,0.0123456790123456
r11720,r17215,0.0185185185185185
r3804,r12318,0.05
r9547,r8199,0.0112359550561797
r1384,r29208,0.0246913580246913
r26565,r4906,0.0714285714285714
r10640,r54193,0.0208333333333333
r285,r121112,0.0015822784810126
r33252,r7874,0.0333333333333333
r12042,r22871,0.0625
r122807,r302,0.0005184033177812
r12812,r30245,0.0588235294117647
r45454,r656,0.0028248587570621
r13760,r15141,0.0192307692307692
r4470,r61802,0.0833333333333333
r109449,r377,0.0151515151515151
r10244,r15745,0.0188679245283018
r2385,r25241,0.0526315789473684
r34592,r11625,0.0263157894736842
r34305,r30427,0.0555555555555555
r31391,r2139,0.0020576131687242
r285,r15236,0.0015822784810126
r53412,r3272,0.1666666666666666
r25431,r2617,0.0185185185185185
r2337,r43978,0.0078125
r30401,r54690,0.25
r18756,r31762,0.0222222222222222
r754,r40955,0.0061728395061728
r946,r20751,0.0083333333333333
r20571,r1313,0.0103092783505154
r4702,r9164,0.0078125
r16586,r1603,0.0061349693251533
r16271,r27015,0.0384615384615384
r28453,r1243,0.0357142857142857
r21030,r331,0.0066225165562913
r20578,r22916,0.125
r211,r21817,0.0082644628099173
r8457,r29208,0.0126582278481012
r51909,r16942,0.0909090909090909
r23250,r23323,0.0833333333333333
r6868,r19830,0.03125
r17,r12493,0.0002717391304347
r57792,r6552,0.0208333333333333
r39635,r486,0.0023419203747072
r6359,r6862,0.0384615384615384
r89374,r220,0.008130081300813
r114131,r2117,0.0454545454545454
r757,r1267,0.0117647058823529
r1618,r8739,0.0625
r2678,r36694,0.1111111111111111
r21444,r86695,0.25
r55062,r45410,0.1
r518,r41359,0.0011627906976744
r9068,r554,0.0020283975659229
r13337,r109,0.0140845070422535
r78553,r39843,0.1
r2162,r86897,0.0031446540880503
r554,r116539,0.002061855670103
r2609,r32831,0.018018018018018
r836,r1794,0.0125
r49500,r15773,0.1428571428571428
r6207,r42503,0.0227272727272727
r189,r25470,0.0098039215686274
r398,r5605,0.0057971014492753
r17120,r6403,0.0476190476190476
r17382,r14880,0.0606060606060606
r11276,r2868,0.0284090909090909
r407,r3274,0.0234741784037558
r40258,r2185,0.0079365079365079
r2266,r30152,0.0072463768115942
r8,r114394,0.0008628127696289
r546,r92028,0.0036630036630036
r56830,r661,0.010752688172043
r4385,r40557,0.0263157894736842
r5484,r47600,0.0909090909090909
r32933,r496,0.0077821011673151
r71076,r66003,0.3333333333333333
r6640,r11035,0.032258064516129
r8150,r68824,0.0327868852459016
r72805,r614,0.0126582278481012
r10832,r62,0.0019685039370078
r120298,r254,0.0059880239520958
r1983,r3278,0.0114942528735632
r2597,r16790,0.0185185185185185
r735,r12976,0.0238095238095238
r13392,r8009,0.0151515151515151
r17959,r100955,0.2
r1436,r81908,0.0588235294117647
r76321,r404,0.0833333333333333
r47287,r402,0.0028985507246376
r71629,r78541,0.5
r288,r65921,0.008130081300813
r7002,r6009,0.0208333333333333
r19751,r27990,0.0833333333333333
r2250,r105425,0.3333333333333333
r23723,r19669,0.0357142857142857
r3541,r5511,0.054054054054054
r28340,r8398,0.0138888888888888
r9894,r1126,0.0093167701863354
r780,r295,0.0227272727272727
r54167,r2342,0.0069930069930069
r1555,r4904,0.0504731861198738
r23983,r1967,0.2
r83459,r642,0.0070921985815602
r84892,r530,0.0084033613445378
r13499,r99684,1.0
r88413,r16675,0.0153846153846153
r15244,r21759,0.5
r114244,r5871,0.0384615384615384
r1313,r2061,0.0088495575221238
r5593,r25442,0.3333333333333333
r21234,r57702,0.5
r3804,r68162,0.0454545454545454
r1752,r8444,0.0298507462686567
r10015,r24710,0.0769230769230769
r36357,r52072,0.25
r194,r1466,0.0054054054054054
r36175,r1782,0.0238095238095238
r37225,r19805,0.1818181818181818
r8130,r9541,0.0192307692307692
r22958,r115995,1.0
r18137,r24676,0.0666666666666666
r9108,r40496,0.0769230769230769
r3580,r508,0.001360544217687
r58791,r8962,0.0476190476190476
r101297,r10012,0.028169014084507
r2607,r52785,0.0555555555555555
r32548,r104031,0.1111111111111111
r10504,r85139,0.25
r4802,r6165,0.0092592592592592
r1069,r2769,0.0121212121212121
r143,r20405,0.015625
r660,r76424,0.0222222222222222
r1171,r79464,0.1428571428571428
r15443,r30778,0.0769230769230769
r8066,r38844,0.0121951219512195
r4563,r9567,0.0217391304347826
r14936,r10511,0.0149253731343283
r2210,r14387,0.1111111111111111
r119225,r53395,0.25
r9162,r29405,0.125
r5727,r16642,0.0416666666666666
r1413,r1127,0.0191387559808612
r40812,r62474,0.2
r91306,r2233,0.005181347150259
r3347,r2967,0.0046728971962616
r51722,r2917,0.03125
r2342,r356,0.0264650283553875
r1109,r60899,0.0025575447570332
r2139,r74183,0.002061855670103
r13004,r70667,0.1666666666666666
r8861,r88340,0.0256410256410256
r18433,r11788,0.0454545454545454
r71322,r4040,0.0434782608695652
r113247,r1187,0.0031545741324921
r8680,r343,0.032258064516129
r28645,r15154,0.125
r16107,r79707,0.0303030303030303
r25626,r1225,0.05
r69849,r68469,0.3333333333333333
r1258,r44648,0.0909090909090909
r15350,r7546,0.0303030303030303
r63836,r17464,0.0454545454545454
r2816,r11805,0.0161290322580645
r4210,r49024,0.0113636363636363
r57036,r7622,0.02
r5165,r30730,0.0357142857142857
r29,r39923,0.0009930486593843
r1196,r345,0.0318352059925093
r35067,r6264,0.05
r1690,r3304,0.0210843373493975
r31906,r12202,0.0465116279069767
r105565,r15227,0.25
r2464,r3343,0.0076335877862595
r410,r680,0.0175438596491228
r3661,r85180,0.0202020202020202
r9633,r11351,0.0232558139534883
r20287,r84,0.0009000900090009
r11857,r25987,0.0454545454545454
r3753,r2087,0.0208333333333333
r10474,r18846,0.0172413793103448
r5638,r15869,0.015625
r3802,r774,0.0049504950495049
r5235,r25929,0.0526315789473684
r115539,r37674,0.0909090909090909
r18846,r3298,0.0416666666666666
r353,r22411,0.0102389078498293
r28045,r1139,0.032258064516129
r8896,r20774,0.0588235294117647
r13971,r15443,0.0769230769230769
r1352,r11655,0.0049751243781094
r68609,r3456,0.0588235294117647
r13502,r18694,0.0909090909090909
r11307,r8527,0.0357142857142857
r98853,r85605,0.3333333333333333
r79247,r2125,0.25
r13684,r11535,0.0263157894736842
r332,r1741,0.0140845070422535
r4793,r4041,0.0121951219512195
r26155,r36861,0.2
r83964,r14152,0.03125
r2525,r47976,0.05
r8654,r6292,0.0307692307692307
r55955,r5975,0.0114942528735632
r75047,r394,0.0023980815347721
r8115,r46825,0.0357142857142857
r5876,r44316,0.0625
r11147,r194,0.0054945054945054
r7666,r1511,0.0037878787878787
r33879,r101,0.003125
r14152,r27018,0.024390243902439
r3347,r16514,0.0138888888888888
r642,r60816,0.0069444444444444
r3783,r14554,0.032258064516129
r98123,r102666,0.3333333333333333
r1832,r998,0.0173010380622837
r40540,r3017,0.0064935064935064
r20320,r59548,0.037037037037037
r650,r10610,0.0099108027750247
r8873,r8521,0.0129032258064516
r19038,r6175,0.0714285714285714
r105149,r542,0.0012804097311139
r1200,r769,0.0092592592592592
r27140,r37118,0.0714285714285714
r1099,r116253,0.0034246575342465
r674,r3389,0.0117647058823529
r34072,r1412,0.0112359550561797
r2538,r27444,0.0128205128205128
r100986,r5084,0.0086206896551724
r10217,r13950,0.0140845070422535
r2013,r1403,0.0095238095238095
r53403,r111843,0.3333333333333333
r76,r1757,0.0006349206349206
r19117,r1936,0.0113636363636363
r23811,r37078,0.3333333333333333
r211,r5567,0.0325443786982248
r36065,r8527,0.0588235294117647
r568,r74380,0.0021367521367521
r4598,r53319,0.0416666666666666
r20913,r1451,0.0104166666666666
r14684,r10916,0.0416666666666666
r36730,r5857,0.0092592592592592
r7241,r699,0.0074074074074074
r23011,r226,0.0013333333333333
r11978,r3632,0.0111111111111111
r66065,r58522,0.5
r16440,r102320,1.0
r30000,r26010,0.0625
r10880,r1973,0.0714285714285714
r2245,r2628,0.0344827586206896
r62001,r2429,0.0177514792899408
r19984,r2679,0.0153846153846153
r2022,r1352,0.004524886877828
r14617,r2662,0.0125
r1077,r12324,0.0144927536231884
r2593,r47482,0.0277777777777777
r11281,r29391,0.0588235294117647
r32728,r1119,0.0020746887966804
r107509,r36085,0.0714285714285714
r9843,r14951,0.1
r7419,r99731,0.5
r4174,r67482,0.005
r1102,r18124,0.0051282051282051
r41668,r245,0.0017094017094017
r34319,r24843,0.1666666666666666
r5676,r463,0.0218978102189781
r9886,r20287,0.05
r9003,r6039,0.0192307692307692
r1127,r114050,0.0066225165562913
r9368,r8095,0.0508474576271186
r80370,r4254,0.0526315789473684
r11044,r58791,0.0256410256410256
r79890,r47014,0.2
r3680,r44,0.006060606060606
r23071,r2394,0.0175438596491228
r27567,r568,0.0021367521367521
r2683,r12522,0.024390243902439
r947,r13928,0.0020703933747412
r861,r1267,0.0281481481481481
r12908,r5548,0.0394736842105263
r7064,r3323,0.0052631578947368
r33668,r11245,1.0
r2169,r35424,0.0833333333333333
r49657,r81,0.0010362694300518
r9609,r5905,0.0333333333333333
r6988,r59246,0.04
r51699,r848,0.025
r14885,r4049,0.0080645161290322
r93328,r65008,0.5
r45448,r155,0.0088888888888888
r760,r70650,0.0119047619047619
r13420,r7009,0.0259740259740259
r2904,r72105,0.0222222222222222
r31324,r8861,0.0204081632653061
r10986,r4642,0.1111111111111111
r11993,r14762,0.0151515151515151
r114200,r3736,0.0144927536231884
r352,r12254,0.037037037037037
r10295,r14922,0.0227272727272727
r10957,r1231,0.0073529411764705
r69124,r564,0.0011560693641618
r96402,r5736,0.1428571428571428
r24405,r9012,0.0344827586206896
r26583,r1017,0.125
r33476,r97183,0.1111111111111111
r20492,r90326,0.5
r2338,r26800,0.0066225165562913
r8986,r70109,0.037037037037037
r118386,r72237,1.0
r100075,r119689,0.5
r4772,r2063,0.0142857142857142
r10800,r13302,0.0217391304347826
r34764,r24070,0.0526315789473684
r1897,r14547,0.024390243902439
r16515,r59725,0.0294117647058823
r4444,r39822,0.0095238095238095
r79890,r26298,1.0
r32756,r13368,0.05
r4413,r2307,0.0060975609756097
r5634,r3323,0.0276497695852534
r61289,r23679,0.25
r5403,r2685,0.0163934426229508
r28795,r8946,0.0106382978723404
r379,r2765,0.0208333333333333
r5905,r14934,0.04
r861,r414,0.0445205479452054
r372,r61272,0.0129870129870129
r86481,r3347,0.015625
r73860,r5254,0.024390243902439
r4018,r6007,0.0165289256198347
r15727,r5084,0.0083333333333333
r58998,r74989,0.25
r76705,r44880,0.2
r9051,r1524,0.0185185185185185
r51287,r1131,0.0061349693251533
r118260,r1744,0.0040650406504065
r2882,r21889,0.0666666666666666
r46470,r387,0.0117647058823529
r2685,r1200,0.0043103448275862
r3976,r8846,0.0357142857142857
r6264,r1230,0.0384615384615384
r225,r114738,0.0035460992907801
r22,r40414,0.0135135135135135
r1730,r2602,0.003076923076923
r34228,r1463,0.1111111111111111
r7154,r13347,0.0256410256410256
r2304,r63844,0.1
r2618,r69970,0.0037037037037037
r18593,r17862,0.0126582278481012
r26573,r4364,0.0044843049327354
r16592,r56962,0.0555555555555555
r26062,r12482,0.0333333333333333
r106628,r430,0.0057142857142857
r6011,r2733,0.0420711974110032
r2064,r6207,0.0142857142857142
r4963,r2046,0.0232558139534883
r1555,r7622,0.0049751243781094
r21338,r4353,0.0666666666666666
r55543,r4420,0.0113636363636363
r3741,r1913,0.005181347150259
r79040,r38963,0.3333333333333333
r9367,r30543,0.1333333333333333
r24698,r5723,0.0357142857142857
r5495,r30679,0.0128205128205128
r110954,r69125,1.0
r26720,r797,0.0123456790123456
r7568,r131,0.0032679738562091
r3808,r74662,0.0833333333333333
r10616,r19369,0.0294117647058823
r1476,r14617,0.0494699646643109
r1190,r12630,0.0111111111111111
r11456,r1220,0.0111111111111111
r41603,r19487,0.125
r4269,r401,0.0096153846153846
r95975,r3207,0.0204081632653061
r12556,r6546,0.0232558139534883
r30998,r392,0.0076923076923076
r1890,r43849,0.0222222222222222
r61803,r8337,0.1111111111111111
r354,r65054,0.0013404825737265
r4513,r61048,0.0142857142857142
r93472,r81507,1.0
r4721,r3291,0.0161290322580645
r57276,r944,0.0046948356807511
r24731,r8055,0.0240963855421686
r26531,r36069,0.0714285714285714
r483,r70746,0.0025316455696202
r8262,r8881,0.0212765957446808
r624,r87711,0.009090909090909
r16515,r31052,0.0294117647058823
r11652,r57346,0.2
r50183,r27105,0.3333333333333333
r14418,r3915,0.0169491525423728
r20024,r104132,0.25
r14086,r3214,0.0379746835443038
r2278,r15203,0.0416666666666666
r31809,r60482,0.2
r3897,r6439,0.0206185567010309
r13523,r28923,0.01
r68748,r57368,0.2
r2022,r15252,0.0217391304347826
r27354,r4999,0.03125
r9413,r2903,0.04
r4414,r84408,0.0048309178743961
r11301,r5057,0.0454545454545454
r2302,r16166,0.0164609053497942
r1866,r71293,0.0069930069930069
r85335,r17486,0.04
r19670,r38536,0.0476190476190476
r1403,r23872,0.0034129692832764
r37212,r12371,0.0416666666666666
r25855,r120945,0.0909090909090909
r6166,r20806,0.05
r596,r121627,0.006060606060606
r2241,r3829,0.009009009009009
r13221,r22889,0.024390243902439
r110889,r6836,0.0106382978723404
r41673,r3326,0.027027027027027
r31082,r41489,0.125
r4456,r82095,0.0068493150684931
r3326,r165,0.0389610389610389
r64558,r8060,0.25
r22552,r363,0.0018214936247723
r8574,r4190,0.0178571428571428
r3354,r333,0.0267857142857142
r15720,r1924,0.0198019801980198
r48108,r2492,0.0232558139534883
r9929,r4169,0.02
r802,r28360,0.0084033613445378
r103034,r14880,0.0357142857142857
r3543,r1267,0.0118343195266272
r86639,r182,0.0023201856148491
r94045,r91932,1.0
r1745,r8566,0.0151515151515151
r11888,r3951,0.0769230769230769
r16978,r99666,0.0833333333333333
r564,r22085,0.0011574074074074
r74127,r3158,0.0097087378640776
r31870,r22608,0.25
r861,r34525,0.0018214936247723
r7725,r2527,0.0350877192982456
r51927,r542,0.0012755102040816
r5292,r4453,0.0206611570247933
r37931,r363,0.0018315018315018
r23089,r5757,0.037037037037037
r6033,r2430,0.0064102564102564
r13948,r33913,0.0196078431372549
r27239,r85531,0.2
r9883,r5157,0.02
r28799,r61328,0.25
r25885,r2446,0.0769230769230769
r26359,r24232,0.5
r32494,r74507,0.1666666666666666
r1540,r19405,0.0526315789473684
r87543,r85939,1.0
r5051,r50628,0.0357142857142857
r16696,r472,0.0056179775280898
r116,r20069,0.0036496350364963
r34324,r4831,0.0714285714285714
r47532,r2151,0.0169491525423728
r60684,r710,0.00390625
r44353,r13302,0.0357142857142857
r6894,r32821,0.0188679245283018
r10673,r1471,0.0041152263374485
r25356,r112000,0.1666666666666666
r46190,r1884,0.0064102564102564
r84,r108367,0.0009090909090909
r46128,r18041,0.1428571428571428
r42208,r13522,0.0126582278481012
r7687,r35685,0.75
r60605,r2286,0.0769230769230769
r119785,r1534,0.0188679245283018
r1515,r39906,0.0714285714285714
r40,r104764,0.0023696682464454
r1382,r48243,0.0022075055187637
r96683,r18599,0.0714285714285714
r34396,r364,0.0022026431718061
r18291,r65277,0.0256410256410256
r24458,r9710,0.1111111111111111
r21687,r11720,0.0232558139534883
r22191,r1139,0.0151515151515151
r50999,r2583,0.0059171597633136
r15412,r414,0.0263157894736842
r34712,r59940,0.2
r21889,r2873,0.0714285714285714
r18381,r7409,0.0185185185185185
r12730,r20100,0.0416666666666666
r2059,r10785,0.0068493150684931
r8259,r38963,0.0344827586206896
r2930,r124,0.004524886877828
r90437,r2526,0.0212765957446808
r4364,r8665,0.0240963855421686
r9354,r79642,0.008695652173913
r15245,r10141,0.0232558139534883
r4702,r313,0.0074626865671641
r57563,r20227,0.1666666666666666
r21752,r18669,0.0666666666666666
r2715,r3265,0.0103626943005181
r72134,r17330,0.1428571428571428
r5957,r6137,0.027027027027027
r354,r89635,0.0040214477211796
r7817,r34624,0.0625
r10780,r311,0.0078125
r16352,r32588,0.1111111111111111
r73,r21433,0.0058479532163742
r116994,r24174,0.3333333333333333
r1499,r2375,0.0098039215686274
r13387,r2059,0.0185185185185185
r63897,r110278,0.5
r60995,r12976,0.125
r378,r8776,0.0024213075060532
r46539,r3216,0.0138888888888888
r29642,r616,0.0013888888888888
r54805,r39063,0.0714285714285714
r67378,r27652,0.1111111111111111
r121360,r3141,0.0256410256410256
r20458,r55896,0.032258064516129
r102292,r34757,1.0
r5745,r1790,0.0084745762711864
r11671,r954,0.0104166666666666
r47935,r58551,1.0
r52646,r3275,0.3333333333333333
r14700,r4124,0.0169491525423728
r39649,r10595,0.0384615384615384
r21144,r9981,0.0666666666666666
r14768,r19524,0.0333333333333333
r2318,r93889,0.0075187969924812
r5367,r10575,0.0588235294117647
r2739,r11501,0.0071942446043165
r5693,r92035,0.037037037037037
r4949,r7634,0.0416666666666666
r4627,r77449,0.0333333333333333
r542,r6139,0.0012804097311139
r2557,r12725,0.009009009009009
r980,r1958,0.1052631578947368
r84,r4735,0.0027124773960217
r3505,r25406,0.0136986301369863
r56903,r1189,0.1428571428571428
r5930,r370,0.0126582278481012
r12023,r51943,0.0217391304347826
r5404,r1067,0.2
r4034,r719,0.0029761904761904
r633,r63304,0.0055865921787709
r1046,r358,0.0249554367201426
r63501,r245,0.0017241379310344
r11830,r4942,0.0384615384615384
r7241,r1044,0.0095238095238095
r7249,r18846,0.0303030303030303
r9853,r331,0.0213903743315508
r67939,r429,0.0033898305084745
r2467,r35123,0.0363636363636363
r29936,r5008,0.0833333333333333
r303,r13177,0.0118343195266272
r116570,r104159,0.5
r797,r7624,0.0115606936416184
r3235,r74758,0.0072992700729927
r392,r1827,0.010204081632653
r120560,r20751,0.25
r17083,r471,0.0185185185185185
r72085,r19161,0.0833333333333333
r965,r12207,0.0229885057471264
r3167,r19404,0.0277777777777777
r14936,r7700,0.0149253731343283
r2275,r22594,0.0052910052910052
r6793,r18055,0.0172413793103448
r44100,r8665,0.024390243902439
r146,r56040,0.003875968992248
r32755,r289,0.001531393568147
r10267,r6011,0.005050505050505
r76321,r8040,0.1428571428571428
r3348,r63289,0.0178571428571428
r7560,r5057,0.0103092783505154
r40980,r46100,0.125
r5517,r116653,0.0097087378640776
r1764,r59845,0.008130081300813
r36794,r98713,0.3333333333333333
r1127,r4439,0.0166666666666666
r32112,r3711,0.0068965517241379
r9255,r20087,0.125
r1069,r15050,0.0036764705882352
r4941,r25458,0.04
r45795,r24108,0.1
r8796,r7568,0.125
r3425,r2739,0.0071942446043165
r4300,r11690,0.0232558139534883
r3948,r27724,0.0588235294117647
r861,r80543,0.0018382352941176
r82285,r68419,0.1666666666666666
r40837,r394,0.0023980815347721
r27296,r14659,0.0555555555555555
r2094,r9057,0.0111111111111111
r54110,r250,0.0238095238095238
r26478,r8115,0.0256410256410256
r7655,r45287,0.03125
r46942,r8546,0.0185185185185185
r6910,r42206,0.0769230769230769
r77856,r55556,0.25
r6777,r4296,0.125
r5467,r327,0.0017452006980802
r65707,r5655,0.025
r48636,r112960,1.0
r1230,r1542,0.0338983050847457
r1678,r497,0.0208333333333333
r27018,r1772,0.008130081300813
r2311,r40048,0.0109890109890109
r8143,r2524,0.25
r51090,r19049,0.125
r112978,r364,0.0022172949002217
r85297,r80574,0.1111111111111111
r1528,r114808,0.0099009900990099
r1944,r14748,0.0714285714285714
r68099,r116479,0.2
r44538,r1403,0.0034013605442176
r12601,r18017,0.0384615384615384
r1196,r7477,0.0059760956175298
r91845,r18543,0.1428571428571428
r1960,r60645,0.0067114093959731
r36732,r687,0.0196078431372549
r8488,r8,0.0008628127696289
r2988,r8216,0.0114942528735632
r112762,r25414,0.3333333333333333
r1057,r162,0.0115321252059308
r103489,r3736,0.0144927536231884
r9472,r29208,0.0555555555555555
r57198,r4106,0.0116279069767441
r14784,r26525,0.0169491525423728
r66592,r472,0.0059880239520958
r3646,r2789,0.0377358490566037
r40048,r7916,0.054054054054054
r5517,r7827,0.0119760479041916
r9736,r1499,0.0036231884057971
r16092,r15066,0.037037037037037
r578,r32009,0.0121951219512195
r944,r725,0.0175438596491228
r59979,r11281,0.0666666666666666
r9348,r27111,0.5
r99816,r5414,0.0434782608695652
r52828,r15,0.0014836795252225
r1595,r4972,0.0095238095238095
r2342,r4568,0.0059171597633136
r39726,r9432,0.0333333333333333
r2633,r39078,0.0909090909090909
r30773,r1128,0.1666666666666666
r14237,r13501,0.0116279069767441
r285,r5479,0.0015698587127158
r4444,r42503,0.0192307692307692
r952,r8511,0.0124223602484472
r15124,r104810,0.3333333333333333
r11381,r68180,0.0909090909090909
r1756,r6249,0.0092592592592592
r4308,r61753,0.0253164556962025
r5078,r9572,0.0169491525423728
r58642,r11139,1.0
r81097,r2514,0.0303030303030303
r86548,r75150,0.2
r394,r22726,0.0092165898617511
r13673,r4604,0.0096153846153846
r4057,r4420,0.0092592592592592
r95683,r1550,0.0029411764705882
r153,r65775,0.0169491525423728
r15403,r52521,0.0129870129870129
r4032,r27290,0.0089285714285714
r52783,r5542,0.0076923076923076
r3476,r23503,0.0098039215686274
r12287,r45231,0.04
r14566,r2520,0.0285714285714285
r3976,r15654,0.0219780219780219
r704,r45771,0.01
r85286,r18244,0.125
r32755,r11861,0.0131578947368421
r50619,r4833,0.0240963855421686
r14960,r366,0.0116279069767441
r913,r14833,0.010204081632653
r26858,r1152,0.0068493150684931
r67574,r1809,0.25
r2878,r27682,0.0222222222222222
r8004,r5903,0.0909090909090909
r53793,r5084,0.0085470085470085
r14935,r7211,0.0142857142857142
r21022,r9302,0.0416666666666666
r6170,r8131,0.0769230769230769
r703,r22412,0.0123456790123456
r80072,r429,0.0034013605442176
r3523,r167,0.0126582278481012
r2957,r1683,0.0743801652892562
r40691,r363,0.0089928057553956
r430,r61406,0.0056818181818181
r14777,r24588,0.0333333333333333
r8914,r55341,0.0555555555555555
r30,r109962,0.0046948356807511
r1462,r1829,0.0056497175141242
r34048,r279,0.0357142857142857
r28933,r38463,0.2
r6135,r81,0.0020554984583761
r58091,r45833,1.0
r2944,r1281,0.0277777777777777
r2168,r19863,0.0074626865671641
r614,r8089,0.029126213592233
r16056,r9108,0.0357142857142857
r4223,r46838,0.0344827586206896
r20283,r80115,0.5
r6249,r20994,0.0119047619047619
r2446,r42763,0.0714285714285714
r6131,r3223,0.0091743119266055
r45271,r1886,0.0188679245283018
r13997,r9676,0.0714285714285714
r24543,r470,0.0081967213114754
r1380,r25230,0.0303030303030303
r287,r3306,0.015625
r41037,r24856,0.0714285714285714
r15398,r107096,0.0333333333333333
r1382,r56170,0.0044345898004434
r25755,r714,0.0126582278481012
r1130,r25988,0.0454545454545454
r38998,r32,0.001865671641791
r1800,r108616,0.024390243902439
r32872,r473,0.0909090909090909
r12776,r37954,0.0192307692307692
r40414,r121331,0.25
r7611,r7010,0.0089285714285714
r29132,r61,0.0017889087656529
r974,r398,0.0113636363636363
r24645,r52083,0.0666666666666666
r33982,r25617,0.0476190476190476
r18044,r14887,0.0416666666666666
r23061,r20869,0.0526315789473684
r32721,r8365,0.02
r92920,r866,0.0008802816901408
r3280,r70518,0.0909090909090909
r28362,r58473,0.0476190476190476
r8557,r7910,0.0151515151515151
r510,r7725,0.017391304347826
r7800,r75359,0.0123456790123456
r63404,r31410,0.2142857142857142
r4422,r4269,0.0103092783505154
r15755,r736,0.0014025245441795
r13737,r3563,0.0103092783505154
r7707,r6824,0.04
r22986,r9026,0.125
r10834,r103773,0.03125
r6024,r48984,0.0333333333333333
r4531,r3915,0.0175438596491228
r20672,r8746,0.025
r2657,r10711,0.0088495575221238
r8498,r43132,0.0833333333333333
r81440,r1644,0.0078740157480314
r8730,r358,0.0102249488752556
r35612,r23681,0.0833333333333333
r14929,r69996,0.0285714285714285
r114523,r4698,0.1111111111111111
r97458,r24300,0.25
r69821,r54201,1.0
r8543,r2475,0.04
r83009,r4478,0.0285714285714285
r1293,r58,0.001466275659824
r3564,r2944,0.0125786163522012
r84847,r104420,1.0
r16601,r1884,0.0059171597633136
r17990,r983,0.01
r47445,r6450,0.0092592592592592
r29046,r66,0.0279329608938547
r35327,r8871,0.0666666666666666
r19378,r89905,0.0625
r13125,r12726,0.05
r34833,r4499,0.0117647058823529
r5193,r1535,0.002770083102493
r90673,r44,0.0093457943925233
r14003,r12993,0.0158730158730158
r7166,r28402,0.024390243902439
r3,r10511,0.0071942446043165
r15766,r2957,0.0153846153846153
r25164,r23842,0.05
r7166,r54258,0.025
r26267,r7038,0.0625
r1348,r13029,0.0033444816053511
r33689,r2121,0.0047393364928909
r37767,r15,0.0014792899408284
r6855,r84295,0.0098039215686274
r1305,r10756,0.0093896713615023
r3736,r32721,0.0238095238095238
r32,r82560,0.0018621973929236
r18289,r6788,0.0555555555555555
r3214,r20333,0.0109890109890109
r12360,r296,0.0202020202020202
r6445,r2018,0.0049261083743842
r5737,r17224,0.0909090909090909
r55698,r15780,0.2
r48151,r14700,0.0158730158730158
r2200,r41251,0.0059880239520958
r1277,r34815,0.0083333333333333
r5808,r17,0.001900108577633
r4421,r27484,0.0476190476190476
r27481,r15783,0.1428571428571428
r616,r29117,0.0006906077348066
r359,r12843,0.0422535211267605
r34126,r225,0.0035335689045936
r38536,r13657,0.0555555555555555
r61347,r3867,0.0095238095238095
r90980,r429,0.0034013605442176
r43798,r94568,0.3333333333333333
r2316,r8411,0.0350877192982456
r1074,r1086,0.0190114068441064
r17263,r14739,0.1052631578947368
r31920,r11881,0.0333333333333333
r1682,r4475,0.0222222222222222
r3628,r1180,0.0139860139860139
r560,r25164,0.0113636363636363
r53000,r55058,0.1666666666666666
r2557,r3292,0.0308641975308641
r3243,r39440,0.0714285714285714
r76770,r1787,0.0149253731343283
r109111,r3162,0.0103092783505154
r1475,r11223,0.0085470085470085
r1153,r136,0.0208333333333333
r38467,r1402,0.0068965517241379
r6026,r1908,0.0327868852459016
r4958,r729,0.0091743119266055
r1760,r402,0.0025
r719,r16523,0.0033898305084745
r42056,r15269,0.1666666666666666
r59979,r97271,0.2
r19272,r2922,0.0714285714285714
r63310,r41073,0.25
r2326,r17103,0.0048076923076923
r3902,r9271,0.0192307692307692
r22443,r111470,0.25
r49384,r31633,0.05
r11224,r1871,0.0141843971631205
r6450,r2373,0.0144927536231884
r26621,r66211,0.3333333333333333
r37476,r79736,0.1428571428571428
r114,r3519,0.0104166666666666
r39765,r15657,0.0416666666666666
r61,r8074,0.0035273368606701
r5534,r7954,0.125
r12229,r25519,0.05
r3955,r13760,0.0285714285714285
r1446,r2312,0.005050505050505
r44830,r97701,0.25
r8527,r4627,0.0232558139534883
r1820,r27682,0.0277777777777777
r49599,r3143,0.0204081632653061
r500,r386,0.0021052631578947
r2275,r59987,0.0054347826086956
r24652,r78340,0.1666666666666666
r131,r21294,0.0032258064516129
r2194,r4025,0.0104712041884816
r16064,r190,0.0026246719160104
r332,r35480,0.0151515151515151
r974,r100418,0.0222222222222222
r49715,r47112,0.3333333333333333
r546,r91180,0.0036496350364963
r16056,r15553,0.04
r76934,r58850,1.0
r28163,r35133,0.2
r812,r71704,0.0192307692307692
r2139,r80391,0.0020703933747412
r13470,r11482,0.027027027027027
r16053,r209,0.0082644628099173
r25812,r17558,0.1
r28466,r5767,0.0051282051282051
r7508,r15632,0.0333333333333333
r3046,r1476,0.0185873605947955
r1912,r24306,0.0434782608695652
r78165,r5984,0.3333333333333333
r3008,r45,0.0167130919220055
r4481,r15157,0.0082644628099173
r279,r25737,0.0138888888888888
r572,r2657,0.0076923076923076
r22140,r1305,0.0047169811320754
r61168,r364,0.0044052863436123
r616,r5739,0.0006858710562414
